race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
CA-07,house,CA,07,Democratic candidate (CA-07),Republican candidate (CA-07),DEM,REP,DEM,DEM,21.74,98.1,1.9,Safe D,16.61,3.46,13.26,8.48,False,False,,,0.0,0.0,,,0.0,projected,projected,60.87,39.13,0.0,147814,95021,0,0,242835
CA-08,house,CA,08,Democratic candidate (CA-08),Republican candidate (CA-08),DEM,REP,DEM,DEM,44.23,100.0,0.0,Safe D,39.1,3.46,35.19,9.04,False,False,,,0.0,0.0,,,0.0,projected,projected,72.12,27.88,0.0,157676,60967,0,0,218644
CA-09,house,CA,09,Democratic candidate (CA-09),Republican candidate (CA-09),DEM,REP,DEM,DEM,22.1,98.3,1.7,Safe D,16.97,3.46,11.8,10.3,False,False,,,0.0,0.0,,,0.0,projected,projected,61.05,38.95,0.0,114737,73203,0,0,187940
CA-10,house,CA,10,Democratic candidate (CA-10),Republican candidate (CA-10),DEM,REP,DEM,DEM,42.67,100.0,0.0,Safe D,37.54,3.46,34.75,7.92,False,False,,,0.0,0.0,,,0.0,projected,projected,71.33,28.67,0.0,188662,75819,0,0,264480
CA-11,house,CA,11,Democratic candidate (CA-11),Republican candidate (CA-11),DEM,REP,DEM,DEM,79.22,100.0,0.0,Safe D,74.09,3.46,70.62,8.59,False,False,,,0.0,0.0,,,0.0,projected,projected,89.61,10.39,0.0,226556,26271,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,80.86,3.46,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jennifer Tran,80.0,confirmed,,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,John Duarte,DEM,REP,DEM,DEM,16.95,94.8,5.2,Likely D,6.45,3.46,0.51,16.44,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,58.48,41.52,0.0,85123,60447,0,0,145569
CA-14,house,CA,14,Democratic candidate (CA-14),Republican candidate (CA-14),DEM,REP,DEM,DEM,45.69,100.0,0.0,Safe D,40.57,3.46,36.2,9.49,False,False,,,0.0,0.0,,,0.0,projected,projected,72.85,27.15,0.0,145627,54282,0,0,199910
CA-15,house,CA,15,Democratic candidate (CA-15),Republican candidate (CA-15),DEM,REP,DEM,DEM,58.85,100.0,0.0,Safe D,53.72,3.46,49.64,9.21,False,False,,,0.0,0.0,,,0.0,projected,projected,79.42,20.58,0.0,169878,44011,0,0,213889
CA-16,house,CA,16,Democratic candidate (CA-16),Republican candidate (CA-16),DEM,REP,DEM,DEM,58.15,100.0,0.0,Safe D,53.02,3.46,49.91,8.24,False,False,,,0.0,0.0,,,0.0,projected,projected,79.08,20.92,0.0,188259,49816,0,0,238075
CA-17,house,CA,17,Democratic candidate (CA-17),Republican candidate (CA-17),DEM,REP,DEM,DEM,50.23,100.0,0.0,Safe D,45.1,3.46,40.75,9.48,False,False,,,0.0,0.0,,,0.0,projected,projected,75.11,24.89,0.0,138936,46030,0,0,184966
CA-18,house,CA,18,Democratic candidate (CA-18),Republican candidate (CA-18),DEM,REP,DEM,DEM,39.92,100.0,0.0,Safe D,34.79,3.46,29.37,10.55,False,False,,,0.0,0.0,,,0.0,projected,projected,69.96,30.04,0.0,116283,49931,0,0,166214
CA-19,house,CA,19,Democratic candidate (CA-19),Republican candidate (CA-19),DEM,REP,DEM,DEM,42.92,100.0,0.0,Safe D,38.71,3.46,35.64,7.28,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,68.84,27.5,3.66,181394,72447,9644,0,263484
CA-20,house,CA,20,(no Democrat — top-two),Vince Fong,DEM,REP,REP,REP,-40.0,0.0,100.0,Safe R,-30.34,3.46,-32.98,-7.02,False,False,,,0.0,0.0,REP,R challenger (CA-20),80.0,,confirmed,0.0,100.0,0.0,0,220803,0,0,220803
CA-21,house,CA,21,Democratic candidate (CA-21),Republican candidate (CA-21),DEM,REP,DEM,DEM,16.56,94.3,5.7,Likely D,11.43,3.46,6.17,10.39,False,False,,,0.0,0.0,,,0.0,projected,projected,58.28,41.72,0.0,82327,58936,0,0,141263
CA-22,house,CA,22,Rudy Salas,David Valadao,DEM,REP,REP,REP,1.87,57.1,42.9,Toss-up,4.45,3.46,-1.86,3.72,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.93,49.07,0.0,61024,58788,0,0,119812
CA-23,house,CA,23,Democratic candidate (CA-23),Republican candidate (CA-23),DEM,REP,REP,REP,-15.01,7.6,92.4,Likely R,-16.8,3.46,-19.9,4.89,False,False,,,0.0,0.0,,,0.0,projected,projected,42.5,57.5,0.0,82268,111326,0,0,193594
CA-24,house,CA,24,Democratic candidate (CA-24),Republican candidate (CA-24),DEM,REP,DEM,DEM,33.41,99.9,0.1,Safe D,28.28,3.46,25.76,7.65,False,False,,,0.0,0.0,,,0.0,projected,projected,66.7,33.3,0.0,164063,81893,0,0,245955
CA-25,house,CA,25,Democratic candidate (CA-25),Republican candidate (CA-25),DEM,REP,DEM,DEM,15.38,92.9,7.1,Likely D,10.25,3.46,5.97,9.41,False,False,,,0.0,0.0,,,0.0,projected,projected,57.69,42.31,0.0,109065,79992,0,0,189057
CA-26,house,CA,26,Democratic candidate (CA-26),Republican candidate (CA-26),DEM,REP,DEM,DEM,24.16,99.0,1.0,Safe D,19.03,3.46,15.73,8.43,False,False,,,0.0,0.0,,,0.0,projected,projected,62.08,37.92,0.0,149217,91144,0,0,240362
CA-27,house,CA,27,Democratic candidate (CA-27),Republican candidate (CA-27),DEM,REP,REP,REP,15.85,93.5,6.5,Likely D,14.05,3.46,10.06,5.79,False,False,,,0.0,0.0,,,0.0,projected,projected,57.92,42.08,0.0,120045,87205,0,0,207250
CA-28,house,CA,28,Democratic candidate (CA-28),Republican candidate (CA-28),DEM,REP,DEM,DEM,34.89,100.0,0.0,Safe D,29.76,3.46,26.17,8.72,False,False,,,0.0,0.0,,,0.0,projected,projected,67.44,32.56,0.0,154272,74471,0,0,228743
CA-29,house,CA,29,Democratic candidate (CA-29),Republican candidate (CA-29),DEM,REP,DEM,DEM,46.12,100.0,0.0,Safe D,41.0,3.46,34.71,11.41,False,False,,,0.0,0.0,,,0.0,projected,projected,73.06,26.94,0.0,122246,45072,0,0,167318
CA-30,house,CA,30,Democratic candidate (CA-30),Republican candidate (CA-30),DEM,REP,DEM,DEM,50.03,100.0,0.0,Safe D,44.91,3.46,41.41,8.62,False,False,,,0.0,0.0,,,0.0,projected,projected,75.02,24.98,0.0,179330,59721,0,0,239051
CA-31,house,CA,31,Democratic candidate (CA-31),Republican candidate (CA-31),DEM,REP,DEM,DEM,22.76,98.5,1.5,Safe D,17.64,3.46,12.61,10.16,False,False,,,0.0,0.0,,,0.0,projected,projected,61.38,38.62,0.0,125434,78914,0,0,204348
CA-32,house,CA,32,Democratic candidate (CA-32),Republican candidate (CA-32),DEM,REP,DEM,DEM,34.96,100.0,0.0,Safe D,29.84,3.46,25.76,9.2,False,False,,,0.0,0.0,,,0.0,projected,projected,67.48,32.52,0.0,169899,81871,0,0,251770
CA-33,house,CA,33,Democratic candidate (CA-33),Republican candidate (CA-33),DEM,REP,DEM,DEM,21.01,97.8,2.2,Safe D,15.88,3.46,10.12,10.88,False,False,,,0.0,0.0,,,0.0,projected,projected,60.5,39.5,0.0,105197,68671,0,0,173868
CA-34,house,CA,34,Jimmy Gomez,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,58.61,3.46,53.04,-13.04,False,False,,,0.0,0.0,DEM,David Kim,80.0,confirmed,,100.0,0.0,0.0,150165,0,0,0,150165
CA-35,house,CA,35,Democratic candidate (CA-35),Republican candidate (CA-35),DEM,REP,DEM,DEM,18.86,96.4,3.6,Safe D,13.73,3.46,8.0,10.86,False,False,,,0.0,0.0,,,0.0,projected,projected,59.43,40.57,0.0,108323,73953,0,0,182276
CA-36,house,CA,36,Democratic candidate (CA-36),Republican candidate (CA-36),DEM,REP,DEM,DEM,48.61,100.0,0.0,Safe D,43.48,3.46,40.42,8.18,False,False,,,0.0,0.0,,,0.0,projected,projected,74.3,25.7,0.0,200564,69361,0,0,269925
CA-37,house,CA,37,Democratic candidate (CA-37),Republican candidate (CA-37),DEM,REP,DEM,DEM,72.75,100.0,0.0,Safe D,67.62,3.46,62.31,10.44,False,False,,,0.0,0.0,,,0.0,projected,projected,86.37,13.63,0.0,142158,22428,0,0,164586
CA-38,house,CA,38,Democratic candidate (CA-38),Republican candidate (CA-38),DEM,REP,DEM,DEM,23.75,98.8,1.2,Safe D,18.62,3.46,12.8,10.95,False,False,,,0.0,0.0,,,0.0,projected,projected,61.88,38.12,0.0,113346,69839,0,0,183185
CA-39,house,CA,39,Democratic candidate (CA-39),Republican candidate (CA-39),DEM,REP,DEM,DEM,20.71,97.6,2.4,Safe D,15.59,3.46,9.85,10.86,False,False,,,0.0,0.0,,,0.0,projected,projected,60.36,39.64,0.0,99337,65248,0,0,164585
CA-40,house,CA,40,Democratic candidate (CA-40),Republican candidate (CA-40),DEM,REP,REP,REP,-8.41,21.1,78.9,Likely R,-10.2,3.46,-12.6,4.19,False,False,,,0.0,0.0,,,0.0,projected,projected,45.79,54.21,0.0,122152,144585,0,0,266738
CA-41,house,CA,41,Democratic candidate (CA-41),Republican candidate (CA-41),DEM,REP,REP,REP,21.12,97.8,2.2,Safe D,19.32,3.46,14.61,6.51,False,False,,,0.0,0.0,,,0.0,projected,projected,60.56,39.44,0.0,131748,85805,0,0,217554
CA-42,house,CA,42,Democratic candidate (CA-42),Republican candidate (CA-42),DEM,REP,DEM,DEM,21.87,98.2,1.8,Safe D,16.74,3.46,13.57,8.3,False,False,,,0.0,0.0,,,0.0,projected,projected,60.94,39.06,0.0,149144,95615,0,0,244759
CA-43,house,CA,43,Democratic candidate (CA-43),Republican candidate (CA-43),DEM,REP,DEM,DEM,61.58,100.0,0.0,Safe D,56.45,3.46,50.59,10.98,False,False,,,0.0,0.0,,,0.0,projected,projected,80.79,19.21,0.0,126330,30043,0,0,156374
CA-44,house,CA,44,Democratic candidate (CA-44),Republican candidate (CA-44),DEM,REP,DEM,DEM,48.22,100.0,0.0,Safe D,43.09,3.46,36.32,11.89,False,False,,,0.0,0.0,,,0.0,projected,projected,74.11,25.89,0.0,114003,39830,0,0,153833
CA-45,house,CA,45,Democratic candidate (CA-45),Republican candidate (CA-45),DEM,REP,DEM,DEM,13.38,90.0,10.0,Likely D,8.25,3.46,4.07,9.31,False,False,,,0.0,0.0,,,0.0,projected,projected,56.69,43.31,0.0,119181,91049,0,0,210230
CA-46,house,CA,46,Democratic candidate (CA-46),Republican candidate (CA-46),DEM,REP,DEM,DEM,26.88,99.5,0.5,Safe D,21.76,3.46,16.7,10.19,False,False,,,0.0,0.0,,,0.0,projected,projected,63.44,36.56,0.0,101044,58227,0,0,159271
CA-47,house,CA,47,Democratic candidate (CA-47),Republican candidate (CA-47),DEM,REP,DEM,DEM,19.13,96.6,3.4,Safe D,13.29,3.46,10.47,8.66,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,57.42,38.97,3.61,143787,97600,9040,0,250428
CA-48,house,CA,48,Democratic candidate (CA-48),Republican candidate (CA-48),DEM,REP,DEM,DEM,10.76,84.8,15.2,Likely D,5.64,3.46,3.52,7.24,False,False,,,0.0,0.0,,,0.0,projected,projected,55.38,44.62,0.0,127179,102459,0,0,229638
CA-49,house,CA,49,Democratic candidate (CA-49),Republican candidate (CA-49),DEM,REP,DEM,DEM,19.73,97.0,3.0,Safe D,14.6,3.46,12.48,7.25,False,False,,,0.0,0.0,,,0.0,projected,projected,59.86,40.14,0.0,162729,109102,0,0,271831
CA-50,house,CA,50,Democratic candidate (CA-50),Republican candidate (CA-50),DEM,REP,DEM,DEM,25.98,99.4,0.6,Safe D,20.85,3.46,18.83,7.15,False,False,,,0.0,0.0,,,0.0,projected,projected,62.99,37.01,0.0,163916,96310,0,0,260226
CA-51,house,CA,51,Democratic candidate (CA-51),Republican candidate (CA-51),DEM,REP,DEM,DEM,26.57,99.4,0.6,Safe D,21.44,3.46,18.79,7.78,False,False,,,0.0,0.0,,,0.0,projected,projected,63.29,36.71,0.0,157546,91400,0,0,248947
CA-52,house,CA,52,Democratic candidate (CA-52),Republican candidate (CA-52),DEM,REP,DEM,DEM,29.26,99.7,0.3,Safe D,24.13,3.46,18.06,11.2,False,False,,,0.0,0.0,,,0.0,projected,projected,64.63,35.37,0.0,123363,67513,0,0,190877
CO-01,house,CO,01,Democratic candidate (CO-01),Republican candidate (CO-01),DEM,REP,DEM,DEM,67.77,100.0,0.0,Safe D,62.64,3.46,57.61,10.16,False,False,,,0.0,0.0,,,0.0,projected,projected,83.88,16.12,0.0,215119,41328,0,0,256448
CO-02,house,CO,02,Democratic candidate (CO-02),Republican candidate (CO-02),DEM,REP,DEM,DEM,49.69,100.0,0.0,Safe D,44.56,3.46,40.92,8.77,False,False,,,0.0,0.0,,,0.0,projected,projected,74.85,25.15,0.0,226300,76056,0,0,302356
CO-03,house,CO,03,Democratic candidate (CO-03),Republican candidate (CO-03),DEM,REP,REP,REP,-4.16,34.5,65.5,Lean R,-5.95,3.46,-9.98,5.82,False,False,,,0.0,0.0,,,0.0,projected,projected,47.92,52.08,0.0,136445,148291,0,0,284736
CO-04,house,CO,04,Democratic candidate (CO-04),Republican candidate (CO-04),DEM,REP,REP,REP,-13.6,9.7,90.3,Likely R,-15.4,3.46,-18.71,5.11,False,False,,,0.0,0.0,,,0.0,projected,projected,43.2,56.8,0.0,139575,183530,0,0,323105
CO-05,house,CO,05,Democratic candidate (CO-05),Republican candidate (CO-05),DEM,REP,REP,REP,-4.63,32.9,67.1,Lean R,-6.42,3.46,-9.34,4.71,False,False,,,0.0,0.0,,,0.0,projected,projected,47.69,52.31,0.0,125334,137497,0,0,262831
CO-06,house,CO,06,Democratic candidate (CO-06),Republican candidate (CO-06),DEM,REP,DEM,DEM,29.8,99.8,0.2,Safe D,24.67,3.46,20.36,9.44,False,False,,,0.0,0.0,,,0.0,projected,projected,64.9,35.1,0.0,163712,88546,0,0,252258
CO-07,house,CO,07,Democratic candidate (CO-07),Republican candidate (CO-07),DEM,REP,DEM,DEM,23.71,98.8,1.2,Safe D,18.59,3.46,15.41,8.3,False,False,,,0.0,0.0,,,0.0,projected,projected,61.86,38.14,0.0,193014,119023,0,0,312038
CO-08,house,CO,08,Yadira Caraveo,Gabe Evans,DEM,REP,REP,REP,5.02,68.4,31.6,Lean D,3.22,3.46,-1.88,6.9,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.51,47.49,0.0,126623,114527,0,0,241150
CT-01,house,CT,01,Democratic candidate (CT-01),Republican candidate (CT-01),DEM,REP,DEM,DEM,30.48,99.8,0.2,Safe D,25.35,3.46,23.27,7.21,False,False,,,0.0,0.0,,,0.0,projected,projected,65.24,34.76,0.0,157078,83701,0,0,240779
CT-02,house,CT,02,Democratic candidate (CT-02),Republican candidate (CT-02),DEM,REP,DEM,DEM,14.46,91.7,8.3,Likely D,9.33,3.46,7.86,6.6,False,False,,,0.0,0.0,,,0.0,projected,projected,57.23,42.77,0.0,155669,116343,0,0,272012
CT-03,house,CT,03,Democratic candidate (CT-03),Republican candidate (CT-03),DEM,REP,DEM,DEM,21.53,98.0,2.0,Safe D,16.4,3.46,14.34,7.18,False,False,,,0.0,0.0,,,0.0,projected,projected,60.76,39.24,0.0,145485,93946,0,0,239430
CT-04,house,CT,04,Democratic candidate (CT-04),Republican candidate (CT-04),DEM,REP,DEM,DEM,31.34,99.9,0.1,Safe D,26.21,3.46,23.73,7.61,False,False,,,0.0,0.0,,,0.0,projected,projected,65.67,34.33,0.0,155589,81334,0,0,236923
CT-05,house,CT,05,Democratic candidate (CT-05),Republican candidate (CT-05),DEM,REP,DEM,DEM,12.69,88.8,11.2,Likely D,7.57,3.46,5.68,7.02,False,False,,,0.0,0.0,,,0.0,projected,projected,56.35,43.65,0.0,136358,105638,0,0,241996
DE-01,house,DE,01,Democratic candidate (DE-01),Republican candidate (DE-01),DEM,REP,DEM,DEM,22.21,98.3,1.7,Safe D,17.08,3.46,14.84,7.37,False,False,,,0.0,0.0,,,0.0,projected,projected,61.1,38.9,0.0,218471,139072,0,0,357542
FL-01,house,FL,01,Democratic candidate (FL-01),Republican candidate (FL-01),DEM,REP,REP,REP,-32.61,0.1,99.9,Safe R,-34.4,3.46,-37.53,4.92,False,False,,,0.0,0.0,,,0.0,projected,projected,33.7,66.3,0.0,99680,196148,0,0,295828
FL-02,house,FL,02,Democratic candidate (FL-02),Republican candidate (FL-02),DEM,REP,REP,REP,-12.39,11.8,88.2,Likely R,-14.18,3.46,-18.33,5.94,False,False,,,0.0,0.0,,,0.0,projected,projected,43.81,56.19,0.0,126682,162512,0,0,289194
FL-03,house,FL,03,Democratic candidate (FL-03),Republican candidate (FL-03),DEM,REP,REP,REP,-15.36,7.1,92.9,Likely R,-17.15,3.46,-21.26,5.9,False,False,,,0.0,0.0,,,0.0,projected,projected,42.32,57.68,0.0,118721,161810,0,0,280531
FL-04,house,FL,04,Democratic candidate (FL-04),Republican candidate (FL-04),DEM,REP,REP,REP,-6.69,26.1,73.9,Lean R,-8.48,3.46,-11.96,5.28,False,False,,,0.0,0.0,,,0.0,projected,projected,46.66,53.34,0.0,130229,148894,0,0,279123
FL-05,house,FL,05,Democratic candidate (FL-05),Republican candidate (FL-05),DEM,REP,REP,REP,-16.53,5.7,94.3,Likely R,-18.32,3.46,-21.69,5.16,False,False,,,0.0,0.0,,,0.0,projected,projected,41.73,58.27,0.0,128272,179080,0,0,307352
FL-06,house,FL,06,Democratic candidate (FL-06),Republican candidate (FL-06),DEM,REP,REP,REP,-24.48,1.0,99.0,Safe R,-26.27,3.46,-30.31,5.83,False,False,,,0.0,0.0,,,0.0,projected,projected,37.76,62.24,0.0,116988,192812,0,0,309800
FL-07,house,FL,07,Democratic candidate (FL-07),Republican candidate (FL-07),DEM,REP,REP,REP,-6.82,25.7,74.3,Lean R,-8.61,3.46,-12.62,5.8,False,False,,,0.0,0.0,,,0.0,projected,projected,46.59,53.41,0.0,139784,160248,0,0,300032
FL-08,house,FL,08,Democratic candidate (FL-08),Republican candidate (FL-08),DEM,REP,REP,REP,-10.96,14.7,85.3,Likely R,-12.76,3.46,-16.4,5.43,False,False,,,0.0,0.0,,,0.0,projected,projected,44.52,55.48,0.0,134733,167915,0,0,302647
FL-09,house,FL,09,Democratic candidate (FL-09),Republican candidate (FL-09),DEM,REP,REP,REP,-10.72,15.3,84.7,Likely R,-12.51,3.46,-17.93,7.21,False,False,,,0.0,0.0,,,0.0,projected,projected,44.64,55.36,0.0,117352,145528,0,0,262880
FL-10,house,FL,10,Democratic candidate (FL-10),Republican candidate (FL-10),DEM,REP,DEM,DEM,34.23,99.9,0.1,Safe D,29.1,3.46,24.29,9.93,False,False,,,0.0,0.0,,,0.0,projected,projected,67.11,32.89,0.0,140897,69044,0,0,209940
FL-11,house,FL,11,Democratic candidate (FL-11),Republican candidate (FL-11),DEM,REP,REP,REP,-10.27,16.3,83.7,Likely R,-12.06,3.46,-15.84,5.57,False,False,,,0.0,0.0,,,0.0,projected,projected,44.86,55.14,0.0,141534,173937,0,0,315471
FL-12,house,FL,12,Democratic candidate (FL-12),Republican candidate (FL-12),DEM,REP,REP,REP,-8.9,19.7,80.3,Likely R,-10.69,3.46,-15.55,6.66,False,False,,,0.0,0.0,,,0.0,projected,projected,45.55,54.45,0.0,122585,146524,0,0,269109
FL-13,house,FL,13,Democratic candidate (FL-13),Republican candidate (FL-13),DEM,REP,REP,REP,-7.9,22.5,77.5,Likely R,-9.7,3.46,-13.46,5.55,False,False,,,0.0,0.0,,,0.0,projected,projected,46.05,53.95,0.0,131931,154574,0,0,286505
FL-14,house,FL,14,Democratic candidate (FL-14),Republican candidate (FL-14),DEM,REP,REP,REP,-4.7,32.7,67.3,Lean R,-6.49,3.46,-10.62,5.92,False,False,,,0.0,0.0,,,0.0,projected,projected,47.65,52.35,0.0,129902,142713,0,0,272616
FL-15,house,FL,15,Democratic candidate (FL-15),Republican candidate (FL-15),DEM,REP,REP,REP,-13.56,9.7,90.3,Likely R,-15.36,3.46,-20.09,6.53,False,False,,,0.0,0.0,,,0.0,projected,projected,43.22,56.78,0.0,121080,159083,0,0,280164
FL-16,house,FL,16,Democratic candidate (FL-16),Republican candidate (FL-16),DEM,REP,REP,REP,-7.58,23.4,76.6,Likely R,-9.37,3.46,-13.81,6.23,False,False,,,0.0,0.0,,,0.0,projected,projected,46.21,53.79,0.0,140119,163096,0,0,303214
FL-17,house,FL,17,Democratic candidate (FL-17),Republican candidate (FL-17),DEM,REP,REP,REP,-16.09,6.2,93.8,Likely R,-17.89,3.46,-22.24,6.15,False,False,,,0.0,0.0,,,0.0,projected,projected,41.95,58.05,0.0,133182,184273,0,0,317455
FL-18,house,FL,18,Democratic candidate (FL-18),Republican candidate (FL-18),DEM,REP,REP,REP,-11.09,14.4,85.6,Likely R,-12.88,3.46,-17.1,6.01,False,False,,,0.0,0.0,,,0.0,projected,projected,44.45,55.55,0.0,115793,144681,0,0,260473
FL-19,house,FL,19,Democratic candidate (FL-19),Republican candidate (FL-19),DEM,REP,REP,REP,-24.34,1.0,99.0,Safe R,-26.13,3.46,-30.42,6.08,False,False,,,0.0,0.0,,,0.0,projected,projected,37.83,62.17,0.0,112335,184603,0,0,296938
FL-20,house,FL,20,Democratic candidate (FL-20),Republican candidate (FL-20),DEM,REP,DEM,DEM,48.01,100.0,0.0,Safe D,42.88,3.46,37.5,10.51,False,False,,,0.0,0.0,,,0.0,projected,projected,74.0,26.0,0.0,168568,59212,0,0,227780
FL-21,house,FL,21,Democratic candidate (FL-21),Republican candidate (FL-21),DEM,REP,REP,REP,-10.36,16.1,83.9,Likely R,-12.16,3.46,-16.36,6.0,False,False,,,0.0,0.0,,,0.0,projected,projected,44.82,55.18,0.0,141763,174548,0,0,316310
FL-22,house,FL,22,Democratic candidate (FL-22),Republican candidate (FL-22),DEM,REP,REP,REP,-2.93,39.0,61.0,Lean R,-4.73,3.46,-10.6,7.67,False,False,,,0.0,0.0,,,0.0,projected,projected,48.53,51.47,0.0,131876,139843,0,0,271719
FL-23,house,FL,23,Democratic candidate (FL-23),Republican candidate (FL-23),DEM,REP,DEM,DEM,24.84,99.1,0.9,Safe D,19.71,3.46,13.94,10.9,False,False,,,0.0,0.0,,,0.0,projected,projected,62.42,37.58,0.0,148539,89433,0,0,237972
FL-24,house,FL,24,Democratic candidate (FL-24),Republican candidate (FL-24),DEM,REP,DEM,DEM,51.8,100.0,0.0,Safe D,46.67,3.46,39.08,12.72,False,False,,,0.0,0.0,,,0.0,projected,projected,75.9,24.1,0.0,147988,46990,0,0,194978
FL-25,house,FL,25,Democratic candidate (FL-25),Republican candidate (FL-25),DEM,REP,REP,REP,-1.15,45.6,54.4,Toss-up,-2.94,3.46,-9.22,8.07,False,False,,,0.0,0.0,,,0.0,projected,projected,49.43,50.57,0.0,131144,134182,0,0,265327
FL-26,house,FL,26,Democratic candidate (FL-26),Republican candidate (FL-26),DEM,REP,REP,REP,-8.63,20.5,79.5,Likely R,-10.42,3.46,-18.5,9.87,False,False,,,0.0,0.0,,,0.0,projected,projected,45.68,54.32,0.0,104586,124345,0,0,228932
FL-27,house,FL,27,Democratic candidate (FL-27),Republican candidate (FL-27),DEM,REP,REP,REP,-5.69,29.3,70.7,Lean R,-7.48,3.46,-14.7,9.01,False,False,,,0.0,0.0,,,0.0,projected,projected,47.16,52.84,0.0,111713,125183,0,0,236896
FL-28,house,FL,28,Democratic candidate (FL-28),Republican candidate (FL-28),DEM,REP,REP,REP,-15.34,7.1,92.9,Likely R,-17.13,3.46,-25.63,10.29,False,False,,,0.0,0.0,,,0.0,projected,projected,42.33,57.67,0.0,99751,135890,0,0,235640
GA-01,house,GA,01,Democratic candidate (GA-01),Republican candidate (GA-01),DEM,REP,REP,REP,-11.82,12.9,87.1,Likely R,-13.62,3.46,-15.92,4.1,False,False,,,0.0,0.0,,,0.0,projected,projected,44.09,55.91,0.0,112309,142423,0,0,254732
GA-02,house,GA,02,Democratic candidate (GA-02),Republican candidate (GA-02),DEM,REP,DEM,DEM,15.36,92.9,7.1,Likely D,10.23,3.46,7.66,7.7,False,False,,,0.0,0.0,,,0.0,projected,projected,57.68,42.32,0.0,127854,93806,0,0,221660
GA-03,house,GA,03,Democratic candidate (GA-03),Republican candidate (GA-03),DEM,REP,REP,REP,-26.62,0.5,99.5,Safe R,-28.41,3.46,-29.88,3.26,False,False,,,0.0,0.0,,,0.0,projected,projected,36.69,63.31,0.0,107474,185452,0,0,292926
GA-04,house,GA,04,Democratic candidate (GA-04),Republican candidate (GA-04),DEM,REP,DEM,DEM,61.26,100.0,0.0,Safe D,56.13,3.46,53.04,8.21,False,False,,,0.0,0.0,,,0.0,projected,projected,80.63,19.37,0.0,174526,41933,0,0,216459
GA-05,house,GA,05,Democratic candidate (GA-05),Republican candidate (GA-05),DEM,REP,DEM,DEM,79.83,100.0,0.0,Safe D,74.7,3.46,72.33,7.5,False,False,,,0.0,0.0,,,0.0,projected,projected,89.91,10.09,0.0,221558,24856,0,0,246414
GA-06,house,GA,06,Democratic candidate (GA-06),Republican candidate (GA-06),DEM,REP,DEM,DEM,56.99,100.0,0.0,Safe D,51.86,3.46,50.34,6.65,False,False,,,0.0,0.0,,,0.0,projected,projected,78.5,21.5,0.0,206514,56577,0,0,263091
GA-07,house,GA,07,Democratic candidate (GA-07),Republican candidate (GA-07),DEM,REP,REP,REP,-18.76,3.6,96.4,Safe R,-20.55,3.46,-22.27,3.51,False,False,,,0.0,0.0,,,0.0,projected,projected,40.62,59.38,0.0,122899,179658,0,0,302558
GA-08,house,GA,08,Democratic candidate (GA-08),Republican candidate (GA-08),DEM,REP,REP,REP,-26.56,0.6,99.4,Safe R,-28.35,3.46,-30.76,4.2,False,False,,,0.0,0.0,,,0.0,projected,projected,36.72,63.28,0.0,88857,153130,0,0,241986
GA-09,house,GA,09,Democratic candidate (GA-09),Republican candidate (GA-09),DEM,REP,REP,REP,-30.86,0.2,99.8,Safe R,-32.65,3.46,-34.33,3.47,False,False,,,0.0,0.0,,,0.0,projected,projected,34.57,65.43,0.0,97192,183945,0,0,281138
GA-10,house,GA,10,Democratic candidate (GA-10),Republican candidate (GA-10),DEM,REP,REP,REP,-17.7,4.5,95.5,Safe R,-19.49,3.46,-20.93,3.24,False,False,,,0.0,0.0,,,0.0,projected,projected,41.15,58.85,0.0,119252,170542,0,0,289794
GA-11,house,GA,11,Democratic candidate (GA-11),Republican candidate (GA-11),DEM,REP,REP,REP,-20.21,2.7,97.3,Safe R,-22.01,3.46,-23.52,3.31,False,False,,,0.0,0.0,,,0.0,projected,projected,39.89,60.11,0.0,117485,177015,0,0,294500
GA-12,house,GA,12,Democratic candidate (GA-12),Republican candidate (GA-12),DEM,REP,REP,REP,-9.76,17.5,82.5,Likely R,-11.55,3.46,-14.2,4.44,False,False,,,0.0,0.0,,,0.0,projected,projected,45.12,54.88,0.0,110182,134007,0,0,244189
GA-13,house,GA,13,Democratic candidate (GA-13),Republican candidate (GA-13),DEM,REP,DEM,DEM,48.65,100.0,0.0,Safe D,43.53,3.46,42.65,6.0,False,False,,,0.0,0.0,,,0.0,projected,projected,74.33,25.67,0.0,189787,65554,0,0,255340
